URL,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
https://open.spotify.com/track/2byxAdklSw71rFPsFk21zq,0.123,Beautiful Housemusic (Vibrant Deephouse Sounds Meets Christmas Proghouse Music Tunes Compilation in Key-B Plus the Paduraru Megamix),0.733,439222.0,0.721,False,https://i.scdn.co/image/14eb57916905722cf74a66275983fe43bcfff41b,0.591,4.0,0.109,-8.739,0.0,0.0,0.0446,123.0,4.0,0.543
https://open.spotify.com/track/1O1U4h6pWnhECx93Eo1Izf,0.0321,Workout Energy (Aerobic Acidhouse),0.728,341264.0,0.859,False,https://i.scdn.co/image/731b685780d7339e433cfdd8db54f6ffc85dbbb1,0.839,6.0,0.12,-9.331,0.0,0.0,0.148,130.022,4.0,0.0892
https://open.spotify.com/track/4AyHrDE1OmB4HAXUmDalnA,0.068,Vibrant Rhythms (Deeptech Housemusic Tunes in E-Key),0.66,435100.0,0.593,False,https://i.scdn.co/image/2977c1dd7a2c1e4ce5f1f9022d9656c829ba67a3,0.71,11.0,0.18,-11.298,0.0,0.0,0.045,125.003,4.0,0.738
https://open.spotify.com/track/0FsHsGJmXCk5IJREdIqwsC,0.00409,Housemusic Warmup,0.79,391235.0,0.63,False,https://i.scdn.co/image/94d1068e8c99b417ca0e2f9bcfe8cc6d7349545f,0.767,1.0,0.118,-12.14,1.0,0.0,0.0507,123.02,4.0,0.189
https://open.spotify.com/track/0zXDzSO4yzuNtCxzwSKh8b,0.665,Housemusic Warmup,0.697,408242.0,0.595,False,https://i.scdn.co/image/94d1068e8c99b417ca0e2f9bcfe8cc6d7349545f,0.908,1.0,0.114,-13.099,0.0,0.0,0.0501,122.992,4.0,0.295
https://open.spotify.com/track/2yk3JpqidhncjMrDoxTdQp,0.00289,Compelling Housemusic,0.836,532218.0,0.526,False,https://i.scdn.co/image/91ebaa666d68234dc070dd43fb1a62c16ddec27d,0.396,1.0,0.0498,-9.643,1.0,0.0,0.116,123.01,4.0,0.191
https://open.spotify.com/track/5KBQpF6z6LIvKx3B3NYFZO,0.00621,Fellowship4ever,0.79,374000.0,0.877,False,https://i.scdn.co/image/6fca9cc60d0406ec0ac00f62bc8966d8b805784d,0.926,2.0,0.0915,-10.432,0.0,0.0,0.059,124.994,4.0,0.805
https://open.spotify.com/track/0aurGUZnZ10vxZHvJgZfvS,0.533,Beach Lounge (Balearic House),0.687,385101.0,0.647,False,https://i.scdn.co/image/03378ab7a650a2b21182bb8fea73c6122a1ee0f8,0.875,10.0,0.112,-12.668,1.0,0.0,0.038,129.999,4.0,0.306
https://open.spotify.com/track/0eI4UevsypBuuyEWgKYybY,0.569,Dance Chillout (Acidhouse Meets Lounge Music),0.428,346435.0,0.642,False,https://i.scdn.co/image/a96b71b7d495514a80b5f1cfa4d558722d35221c,0.793,1.0,0.0804,-9.568,0.0,0.0,0.0398,153.776,5.0,0.595
https://open.spotify.com/track/1BwrMGGhPA6GarWIYaFrW8,0.49,Para La Eternidad,0.81,278867.0,0.703,False,https://i.scdn.co/image/12b7845a2dbafadc510c80884fa76ad5aa0d6b85,0.000607,0.0,0.295,-6.436,0.0,65.0,0.0753,104.051,4.0,0.869
https://open.spotify.com/track/5YqAXCWcZ36fcTAzaNx8BZ,0.217,Segunda Opción,0.743,198733.0,0.48,False,https://i.scdn.co/image/4271cd1789b858deae2cb97df792af89ed45e7b0,0.0,4.0,0.19,-6.155,0.0,58.0,0.0319,82.042,4.0,0.903
https://open.spotify.com/track/4h4aAvqiftNLS5XeookGx1,0.00297,Sentenciados - Platinum Edition,0.802,223240.0,0.625,False,https://i.scdn.co/image/d7d55f09e8b137055a87ff9695c70a800d4dbc63,0.00156,11.0,0.175,-8.589,0.0,56.0,0.0567,94.995,4.0,0.676
https://open.spotify.com/track/71gk97Oadf8MPN9fCMP9cP,0.379,El Buen Ejemplo,0.617,148187.0,0.871,False,https://i.scdn.co/image/b9f58d5aecbcfcbfe51d1fa1dd4000c09eac0f69,4.52e-05,10.0,0.0671,-1.039,1.0,52.0,0.0655,173.968,3.0,0.965
https://open.spotify.com/track/5aXTBjjE3HO5pzkBHnGy16,0.279,Como No Queriendo,0.765,237627.0,0.393,False,https://i.scdn.co/image/6ae179cab5f4054e237b386459cb0f608575871b,0.000182,4.0,0.11,-8.338,0.0,54.0,0.0339,129.994,4.0,0.772
https://open.spotify.com/track/6XxqRhAaruObqx8ComY0H0,0.653,In The Heights (Original Broadway Cast Recording),0.583,446280.0,0.575,False,https://i.scdn.co/image/df83e740b0d033916a22207ade8b3778ed34d9b6,0.0,2.0,0.314,-7.374,1.0,45.0,0.353,111.459,4.0,0.615
https://open.spotify.com/track/3WRPzdjCOkO5Vmt5LgrWTa,0.327,Te Cambio El Domicilio,0.774,131067.0,0.767,False,https://i.scdn.co/image/23eabc63a6d814d87a4d0085a8912de777495678,0.0,3.0,0.117,-3.772,1.0,49.0,0.0426,117.39,3.0,0.965
https://open.spotify.com/track/4tVQLDqA8vt3NqzDUmNzDp,0.919,Journey Around The World Vol. II,0.221,194086.0,0.235,False,https://i.scdn.co/image/b6f6e858af23e1f6e376251efd37728c8c53e934,0.717,10.0,0.153,-13.701,0.0,51.0,0.0334,96.24,4.0,0.0386
https://open.spotify.com/track/54MQccz1gOXQDrHP0hR6AV,0.344,La Historia De Mis Manos,0.65,180827.0,0.6,False,https://i.scdn.co/image/fdcfcfc4de143611d779c37ec242edb98997d352,1.23e-06,2.0,0.338,-5.248,1.0,53.0,0.0301,144.933,4.0,0.861
https://open.spotify.com/track/38TwIEwC3K5vgkPTrrUvzd,0.285,Y Te Vas,0.544,223920.0,0.491,False,https://i.scdn.co/image/f77958b32542d5b77c5ee881791147a813f4b20b,2.84e-06,0.0,0.217,-4.288,1.0,47.0,0.0372,155.802,3.0,0.516
https://open.spotify.com/track/08h8ICqh9extUqzotddLRQ,0.972,Intuition - Le Cygne (The Swan),0.193,208040.0,0.0329,False,https://i.scdn.co/image/33159bb5f3c90ef3bbdc29cd1371e8129969c9b1,0.929,7.0,0.0978,-28.228,1.0,57.0,0.046,82.165,3.0,0.0366
https://open.spotify.com/track/6AEIaEfIETFP831ZAOf3bE,0.455,"Corridos Y Rancheras En Vivo (En Vivo Desde Mazatlán, Sinaloa/México 2016)",0.687,161493.0,0.64,False,https://i.scdn.co/image/f9ec8d640de8e6115ea67300229ab56fc1936589,0.0,5.0,0.135,-5.11,1.0,48.0,0.0631,123.897,4.0,0.971
https://open.spotify.com/track/0ZAt82YCldAohnHnS9h1na,0.311,Hombre De Trabajo,0.787,132640.0,0.737,False,https://i.scdn.co/image/24efd68704de301d411216bfc1f1ff7243f0b588,0.0,3.0,0.0472,-3.818,1.0,49.0,0.0479,117.485,3.0,0.965
https://open.spotify.com/track/64gNY91aF5i2tOdjHn60hL,0.99,"Saint-Saëns: Cello Concertos, Le carnaval des animaux, Africa & Wedding Cake",0.2,153133.0,0.0128,False,https://i.scdn.co/image/75f99eee7f42f960889b87b8785ab3392a3542cd,0.73,7.0,0.103,-35.392,1.0,54.0,0.0446,77.847,3.0,0.0572
https://open.spotify.com/track/1YU7NSWQTlB0fC2OnLy7Lu,0.347,Ella Es Mi Mujer,0.868,163680.0,0.495,False,https://i.scdn.co/image/715d873d530ea638c1568faf489527f2fb2e5ff1,1.81e-06,5.0,0.209,-5.813,1.0,47.0,0.0426,109.981,4.0,0.972
https://open.spotify.com/track/3wvf2xLgmbgJIFyKuJVH3R,0.402,Como No Queriendo,0.783,208653.0,0.443,False,https://i.scdn.co/image/6ae179cab5f4054e237b386459cb0f608575871b,1.15e-05,4.0,0.102,-7.553,0.0,47.0,0.0318,134.008,4.0,0.892
https://open.spotify.com/track/10yXfuLcIilEbs2JrMU7oY,0.97,Saint-Saëns: Le carnaval des animaux,0.243,161293.0,0.0195,False,https://i.scdn.co/image/f5efb1e4367530b5bac657bedee2cfb749937a5f,0.892,9.0,0.0858,-34.913,0.0,46.0,0.044,126.724,4.0,0.0393
https://open.spotify.com/track/6CphAFnRSF0N0Otke4uCBO,0.306,Guerra De Poder,0.81,138760.0,0.815,False,https://i.scdn.co/image/d35653e053cc9b8d65263e0b0a99c0b9ec013415,0.0,9.0,0.138,-2.562,0.0,46.0,0.0399,117.41,3.0,0.962
https://open.spotify.com/track/6HUMffUSppjuuO8v193wWM,0.481,Hombre De Trabajo,0.697,173600.0,0.601,False,https://i.scdn.co/image/24efd68704de301d411216bfc1f1ff7243f0b588,1.67e-06,0.0,0.0421,-4.225,1.0,45.0,0.0319,141.947,3.0,0.966
https://open.spotify.com/track/5YYOxnJQZxaGwmHi63EfvI,0.606,Máximo Nivel,0.682,199440.0,0.586,False,https://i.scdn.co/image/96a645a2db2b901e47e646880d26a07b9167fb0f,1.6e-05,0.0,0.133,-2.856,1.0,44.0,0.0402,148.032,3.0,0.944
https://open.spotify.com/track/2HavagLtOTS95ZX8Fmyz6z,0.49,Como No Queriendo,0.82,152507.0,0.452,False,https://i.scdn.co/image/6ae179cab5f4054e237b386459cb0f608575871b,0.0,3.0,0.108,-6.209,1.0,43.0,0.0453,128.044,3.0,0.96
https://open.spotify.com/track/0VjQnUClspAvDIejRi8vRl,0.209,Máximo Nivel,0.618,180200.0,0.603,False,https://i.scdn.co/image/96a645a2db2b901e47e646880d26a07b9167fb0f,0.0,10.0,0.168,-2.901,1.0,39.0,0.0265,138.052,3.0,0.817
https://open.spotify.com/track/5EizTGzwuiq1rDCgOF82v6,0.911,El Original 4: 40,0.29,142133.0,0.0999,False,https://i.scdn.co/image/5f24bbae5b4277133fe9a10bfc3a624c07a323c6,0.0,6.0,0.285,-18.769,1.0,42.0,0.0307,146.922,5.0,0.0624
https://open.spotify.com/track/12UqDbdI0cuw5FMGrjX59W,0.142,Máximo Nivel,0.599,214667.0,0.561,False,https://i.scdn.co/image/96a645a2db2b901e47e646880d26a07b9167fb0f,1.42e-06,0.0,0.0744,-3.081,1.0,40.0,0.0341,139.671,3.0,0.789
https://open.spotify.com/track/2QwIDN49lurhdnRcEutzKL,0.137,Desquítate Conmigo,0.733,213368.0,0.855,False,https://i.scdn.co/image/a9c0ed8bec9ff592921f258739a1bffbdb79c5b0,0.287,2.0,0.141,-5.044,1.0,40.0,0.0386,160.015,4.0,0.962
https://open.spotify.com/track/35VlKjT7VevDabAjIYogSj,0.39,How to Cast Spells,0.816,162462.0,0.555,False,https://i.scdn.co/image/a0e7a2372dd82193351dd15df81db19bf1d4b51a,0.908,2.0,0.109,-9.521,1.0,23.0,0.256,129.99,4.0,0.256
https://open.spotify.com/track/3N9osvbxacXPQH3O95rIyf,0.595,Remine,0.443,401338.0,0.694,False,https://i.scdn.co/image/3f81b1964212645c169ae68c3cff2c22acc351f0,0.949,7.0,0.139,-14.167,1.0,1.0,0.0559,144.999,3.0,0.338
https://open.spotify.com/track/4m8voobMnbUYVIsgOARJQL,0.291,Tanz Nowave,0.825,176824.0,0.644,False,https://i.scdn.co/image/7b75c4fb3e391d4ffff804983caef3d0068b0646,0.475,0.0,0.162,-6.291,1.0,0.0,0.0766,105.559,4.0,0.832
https://open.spotify.com/track/5Uzz0agos2tQCxfH0Dz2Qn,0.275,Tanz Nowave,0.167,152139.0,0.99,False,https://i.scdn.co/image/7b75c4fb3e391d4ffff804983caef3d0068b0646,0.766,7.0,0.351,-3.97,1.0,0.0,0.103,183.422,4.0,0.584
https://open.spotify.com/track/4mzG2fnwSJJvsjorJSfEkl,0.625,Tanz Nowave,0.513,132125.0,0.946,False,https://i.scdn.co/image/7b75c4fb3e391d4ffff804983caef3d0068b0646,0.937,0.0,0.103,-4.389,1.0,0.0,0.0336,131.208,4.0,0.813
https://open.spotify.com/track/1dQDIoYwExjZ2jwLp1XNaD,0.233,Tanz Nowave,0.492,199079.0,0.957,False,https://i.scdn.co/image/7b75c4fb3e391d4ffff804983caef3d0068b0646,0.794,7.0,0.396,-4.578,1.0,0.0,0.0315,107.884,4.0,0.706
https://open.spotify.com/track/3cKVzeGax5nfGP2WGubmVZ,0.695,Tanz Nowave,0.45,182125.0,0.953,False,https://i.scdn.co/image/7b75c4fb3e391d4ffff804983caef3d0068b0646,0.847,11.0,0.203,-4.155,1.0,0.0,0.0416,131.081,4.0,0.954
https://open.spotify.com/track/0UAhFNbRzXTuid8Lrw8kuT,0.529,Tanz Nowave,0.577,195790.0,0.881,False,https://i.scdn.co/image/7b75c4fb3e391d4ffff804983caef3d0068b0646,0.085,7.0,0.442,-6.039,0.0,0.0,0.0449,114.603,4.0,0.557
https://open.spotify.com/track/5lCkrFDzFHoKrx1Ra8ERiG,0.0139,Nowave Control Manual 2,0.548,322500.0,0.527,False,https://i.scdn.co/image/1934052c11952c4bfa9d953e3a51c9a7de7c8111,0.794,3.0,0.193,-9.124,0.0,0.0,0.0355,128.038,4.0,0.3
https://open.spotify.com/track/09C8iKAFeTPeyST2l6R8Xx,0.000243,Nowave Control Manual 2,0.246,196923.0,0.707,False,https://i.scdn.co/image/1934052c11952c4bfa9d953e3a51c9a7de7c8111,0.777,6.0,0.114,-8.005,1.0,0.0,0.0443,98.924,5.0,0.111
https://open.spotify.com/track/3pHDcsUM6M89I0ebliQIpA,0.98,Prungusology,0.165,234000.0,0.296,False,https://i.scdn.co/image/da6bdcfcffd7566b5a105eb295c69856dce19287,0.828,0.0,0.189,-21.822,1.0,0.0,0.0524,72.315,4.0,0.214
https://open.spotify.com/track/1CDWp1k0xINLsl0SJOMKC6,0.749,Gravewave,0.107,70500.0,0.755,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.808,6.0,0.109,-9.417,0.0,0.0,0.0467,162.832,4.0,0.0725
https://open.spotify.com/track/47eeO8DMYbr76AcSZgodxN,0.218,Gravewave,0.349,133000.0,0.773,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.94,10.0,0.937,-11.385,1.0,0.0,0.37,51.166,4.0,0.0905
https://open.spotify.com/track/6ev5Ohdgxj4S2d55aotsSV,0.611,Gravewave,0.367,225500.0,0.92,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.893,10.0,0.0971,-8.486,1.0,0.0,0.277,91.929,4.0,0.265
https://open.spotify.com/track/0xHkeq3YFm6aDfvGxLtojY,0.234,Gravewave,0.208,248000.0,0.321,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.569,1.0,0.21,-12.679,0.0,0.0,0.0376,112.545,3.0,0.0533
https://open.spotify.com/track/6PhCTCMfpcV06xXfSojuxD,0.879,Gravewave,0.616,152381.0,0.509,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.000133,5.0,0.131,-6.797,1.0,0.0,0.0432,125.993,4.0,0.0394
https://open.spotify.com/track/79VCodWPI81Ue9eU8IobeA,0.000173,Gravewave,0.195,58000.0,0.984,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.019,9.0,0.436,-3.791,1.0,0.0,0.0888,101.043,4.0,0.0346
https://open.spotify.com/track/5uWkJ1ADJX1COeMYqEbtkv,0.299,Gravewave,0.397,59500.0,0.326,False,https://i.scdn.co/image/27599fc6e5a02d0c4419e9ac0035e707b1235bdc,0.89,9.0,0.0983,-16.466,1.0,0.0,0.0379,67.896,3.0,0.0291
https://open.spotify.com/track/5uZm7EFtP5aoTJvx5gv9Xf,0.308,Artist,0.538,174192.0,0.52,True,https://i.scdn.co/image/fa99f488ee247e6d7f09d16d906dc81250710156,0.0,7.0,0.214,-11.063,0.0,72.0,0.737,180.274,4.0,0.551
https://open.spotify.com/track/5NIPsWpDjJTFBoPxCUUeXp,0.0326,Appetite For Destruction,0.445,273600.0,0.955,False,https://i.scdn.co/image/279db06362484ed7bb3f59cc34287e9df31411a1,0.284,8.0,0.317,-8.027,1.0,72.0,0.0856,123.343,4.0,0.336
https://open.spotify.com/track/3C23UChONVCL0A3U9uWO5u,0.713,H.E.R.,0.622,304653.0,0.271,False,https://i.scdn.co/image/4dd269a764e56df17021cdd4874b78b0cedb0079,0.000263,4.0,0.0983,-12.311,0.0,64.0,0.0824,98.925,4.0,0.375
https://open.spotify.com/track/3SkKLZFgKIY0DKX5Vro5jV,0.269,Jungle,0.59,315599.0,0.697,False,https://i.scdn.co/image/0cb281b7ae6e0753cb038fb76e00a532ce688a17,9.86e-05,1.0,0.0881,-5.877,0.0,60.0,0.0291,146.059,4.0,0.497
https://open.spotify.com/track/6J0AjzrYsPZrQtw6IjErhy,0.0474,Cosmo's Factory (40th Anniversary Edition),0.641,184747.0,0.612,False,https://i.scdn.co/image/676865614fb641e47f5dc81868984b3efadfa49c,0.0588,2.0,0.102,-8.307,1.0,63.0,0.0361,136.413,4.0,0.854
https://open.spotify.com/track/3NT6agFZgdf2EJk7UmlQcx,0.119,RESET,0.779,169819.0,0.819,True,https://i.scdn.co/image/0f6bfcec1fa69a8e6e9364a2ff8a1418a7eb8e80,0.0,5.0,0.113,-3.974,0.0,52.0,0.206,159.885,4.0,0.589
https://open.spotify.com/track/30hAOjCG6aftu6uuYVYGZI,0.145,Life of Betrayal,0.757,206368.0,0.74,True,https://i.scdn.co/image/1b878cf85bf553074915bae79c31bb7a97aab8d8,0.0,6.0,0.0924,-5.763,0.0,54.0,0.24,139.956,4.0,0.287
https://open.spotify.com/track/1pwkwI43EaA79HlDWNSEok,0.51,Pinkfong Animal Songs,0.845,100772.0,0.771,False,https://i.scdn.co/image/1b012512f1324c231b503a7117987b7be9ca8b35,0.0,9.0,0.0897,-2.891,1.0,58.0,0.0894,155.149,4.0,0.867
https://open.spotify.com/track/6aTNfIir5pZmrFOC1gnxXB,0.0234,Jungle Rules,0.722,244975.0,0.598,True,https://i.scdn.co/image/c1c6a9a2ac434944f64adf3c7f197460791c872a,1.64e-05,6.0,0.121,-6.755,1.0,63.0,0.162,99.948,4.0,0.569
https://open.spotify.com/track/7dEGgbP5Ld5mQfbpiwDjoe,0.182,Jungle (Radio Edit),0.528,236876.0,0.726,False,https://i.scdn.co/image/ac7969efebc622334e18880a2c93f904579ea6fb,1.42e-06,1.0,0.0995,-5.604,0.0,52.0,0.0308,146.035,4.0,0.564
https://open.spotify.com/track/07tOsOR7E9zW89v2FqzsdG,0.209,Jungle,0.457,181773.0,0.883,False,https://i.scdn.co/image/f7d4363ccc0388117bd326c5ebe2a12745ed7cd9,5.11e-06,10.0,0.0912,-5.61,0.0,52.0,0.0376,99.937,4.0,0.736
https://open.spotify.com/track/0Gpq0lllEPZf98gVo9C4uS,0.0733,For Ever,0.674,184600.0,0.713,False,https://i.scdn.co/image/7d293239fb61a73c77b7e5e3791537f001ea0c2e,0.139,6.0,0.169,-7.46,0.0,62.0,0.036,111.017,4.0,0.704
https://open.spotify.com/track/0Y30sCKxtNQ2MRpl00aA03,0.889,For Ever,0.613,196139.0,0.427,False,https://i.scdn.co/image/7d293239fb61a73c77b7e5e3791537f001ea0c2e,0.0279,8.0,0.129,-8.324,1.0,59.0,0.221,82.523,4.0,0.467
https://open.spotify.com/track/4f5nUYzeUioPwNbz2mGx5S,0.0558,Both Sides of the Sky,0.497,208120.0,0.499,False,https://i.scdn.co/image/8814ccc671b8a9e7e9a5d4f3b3153b981792d638,0.73,9.0,0.222,-12.348,0.0,52.0,0.056,174.608,3.0,0.516
https://open.spotify.com/track/1OycCM0ijoTj1aGdmRlYoS,0.00171,Jungle And Forest Sounds,0.176,316491.0,0.274,False,https://i.scdn.co/image/2531965906354c989c07cb3be0a39aa3b3408b10,0.00124,2.0,0.352,-29.561,1.0,54.0,0.0592,129.944,4.0,0.0338
https://open.spotify.com/track/33wUd3GgaRf2rux2aJ71yb,0.431,For Ever,0.816,234370.0,0.492,False,https://i.scdn.co/image/7d293239fb61a73c77b7e5e3791537f001ea0c2e,0.0899,10.0,0.0995,-7.464,0.0,58.0,0.0752,115.989,4.0,0.766
https://open.spotify.com/track/28RgNB3KlLcjGrWSxLGutK,0.362,For Ever,0.445,283823.0,0.471,False,https://i.scdn.co/image/7d293239fb61a73c77b7e5e3791537f001ea0c2e,0.00562,10.0,0.661,-9.079,0.0,57.0,0.0307,117.032,4.0,0.0742
https://open.spotify.com/track/28ilcqErfNjitJ7T3byHoX,0.88,Jungle And Forest Sounds,0.211,181204.0,0.425,False,https://i.scdn.co/image/2531965906354c989c07cb3be0a39aa3b3408b10,0.613,7.0,0.184,-46.448,0.0,57.0,0.0542,116.884,4.0,0.0122
https://open.spotify.com/track/04paQ37b9ea8jLFAPQrRMh,0.0302,Jungle,0.796,209453.0,0.84,False,https://i.scdn.co/image/3ba8541b636991e06b4a6059fab14338dd6c2b3d,0.0,10.0,0.0676,-4.285,0.0,48.0,0.15,114.935,4.0,0.842
https://open.spotify.com/track/6MSd4awjGA81m2HP863Ip3,0.302,Petit Biscuit,0.363,273904.0,0.655,False,https://i.scdn.co/image/d1e7abf5cfc5f1ae364514e9e68d15774520f4a8,0.0679,6.0,0.103,-6.582,1.0,51.0,0.0769,171.664,4.0,0.0581
https://open.spotify.com/track/2Y6yBb2KctOmsxRSS8ZaKY,0.244,For Ever,0.649,187148.0,0.863,False,https://i.scdn.co/image/7d293239fb61a73c77b7e5e3791537f001ea0c2e,0.802,8.0,0.103,-8.202,1.0,56.0,0.088,110.027,4.0,0.582
https://open.spotify.com/track/5ervA7lbl13K2ekOUFmgKe,0.00538,Home of the Strange,0.565,220813.0,0.915,False,https://i.scdn.co/image/b5e5ca091fe4265a6cb55429697735cf8bdeaef1,4.6e-06,5.0,0.308,-4.343,1.0,45.0,0.04,155.902,4.0,0.634
https://open.spotify.com/track/6FJmVOcQPaRYGiJQRIpWAL,0.659,Songs and Story: The Jungle Book,0.74,278347.0,0.447,False,https://i.scdn.co/image/ef4b59c79d3378f59cc14423538db199212f1b49,0.000119,7.0,0.225,-13.286,0.0,50.0,0.114,96.912,4.0,0.778
https://open.spotify.com/track/2D1uU9CYvxRw8hZ4yWUhC6,0.236,Jungle,0.537,256805.0,0.565,False,https://i.scdn.co/image/f7d4363ccc0388117bd326c5ebe2a12745ed7cd9,0.885,5.0,0.108,-13.773,1.0,44.0,0.0361,186.058,4.0,0.0949
https://open.spotify.com/track/4KEPdMCp6YHrG57dHq0Miy,0.0288,Jungle Rules,0.733,233902.0,0.765,False,https://i.scdn.co/image/3331613cb5a2fcf9daa56b2a5ac5157edc10b412,0.0135,6.0,0.104,-5.036,1.0,47.0,0.121,97.999,4.0,0.759
https://open.spotify.com/track/3yTFqKPNJGG1WACgfPlYA7,4.36e-05,Your Magic Doesn't Work Anymore,0.59,255393.0,0.855,False,https://i.scdn.co/image/7d1310beda8cbaad0c9de698d945613d39b79c7d,0.829,0.0,0.0683,-5.452,1.0,0.0,0.0419,129.789,4.0,0.121
https://open.spotify.com/track/7y5zn53GbfG6v2BYqCD5BM,0.173,part III: The Lilac Moon,0.252,130947.0,0.776,False,https://i.scdn.co/image/f439db35771eae538caefed3b6133b6f11ac5e4e,0.716,10.0,0.112,-8.185,0.0,2.0,0.0444,127.776,4.0,0.181
https://open.spotify.com/track/68OqYcylq7E7ARQY44N26E,1.57e-05,Save the Underground,0.656,422676.0,0.776,False,https://i.scdn.co/image/bd47e228e49daca95dfd3a431105faaa2b602219,0.754,7.0,0.0831,-7.163,1.0,0.0,0.0323,129.824,4.0,0.797
https://open.spotify.com/track/4J5QfWrTzX7FdOaUkRpHgK,0.568,"Peaceful Travels, Season 1, Vol. 11 - The Magdalena Sun",0.594,141000.0,0.264,False,https://i.scdn.co/image/2ccefc25442a766855d808e05334586dc98d41c5,0.727,9.0,0.168,-24.38,1.0,14.0,0.0467,80.047,4.0,0.215
https://open.spotify.com/track/2sPrwSNRRtuzkt0Uz0pJC8,0.957,"80 Minutes of Native American Flute Meditations (For Massage Music, Yoga Music, Spa & Relaxation)",0.349,192400.0,0.265,False,https://i.scdn.co/image/679d4caf2fa5a9f611ac8ae58cc4e19b4dd53592,0.911,4.0,0.104,-16.145,0.0,12.0,0.0308,153.455,4.0,0.437
https://open.spotify.com/track/03pAJxprX1WotTHfXAvsbI,0.485,Discover Andean Music,0.679,299067.0,0.634,False,https://i.scdn.co/image/f8b861fbd9a715d840004bc0f879a2e4ba80acd8,0.00982,4.0,0.0816,-5.396,0.0,18.0,0.0573,107.172,4.0,0.959
https://open.spotify.com/track/6YJGzptqryjYh3yZ7ukRbP,0.296,"The Andean Music Instrumental, Vol. 1: Panpipes",0.545,188880.0,0.656,False,https://i.scdn.co/image/942988480658e2a6505e2055a94306eb63136e1d,0.343,7.0,0.0906,-8.689,1.0,23.0,0.0655,78.949,4.0,0.77
https://open.spotify.com/track/1fPVR5NdHNBO5TUgEtDbgY,0.962,Andean Massage Melodies (Soothing Flute & Guitar for Spa & Relaxation),0.333,190263.0,0.24,False,https://i.scdn.co/image/4944d9e6fe82a002b70db715f0885d18bbcc6f05,0.717,4.0,0.146,-12.562,0.0,10.0,0.0345,112.097,4.0,0.175
https://open.spotify.com/track/5a1hgBY7Krdlb5igyxbXaD,0.914,mutiny sunshine,0.633,170040.0,0.347,False,https://i.scdn.co/image/76cf3253b9fbb2ca2d4ac6d926c0b4c02f867c3e,0.954,7.0,0.123,-13.616,1.0,6.0,0.0292,131.417,4.0,0.0587
https://open.spotify.com/track/7cjPGqYKkPC5r3oZBdeVnN,0.472,Window to the Andes (Music of the Andes),0.503,261000.0,0.235,False,https://i.scdn.co/image/52d24433d07f15eb5153d97d4485044425df478d,0.00653,11.0,0.152,-16.684,0.0,11.0,0.0449,134.744,4.0,0.613
https://open.spotify.com/track/0JWZxzJ4NxMrYf0mIjYPtB,0.984,Andean Massage Melodies (Soothing Flute & Guitar for Spa & Relaxation),0.429,214388.0,0.221,False,https://i.scdn.co/image/4944d9e6fe82a002b70db715f0885d18bbcc6f05,0.914,9.0,0.241,-15.272,0.0,10.0,0.0409,113.751,3.0,0.13
https://open.spotify.com/track/6J4XBWm74jrNsYj08uYAzj,0.99,"100 Minutes: Spanish Guitar Sleep Music (For Massage, Relaxation & Spa)",0.373,115880.0,0.253,False,https://i.scdn.co/image/effd5b9fd132e5155ae7b7612d5e872c1fb89d8f,0.41,4.0,0.117,-16.786,0.0,6.0,0.0364,153.884,4.0,0.568
https://open.spotify.com/track/2X5aKDUAVPQmPApcUxH2HP,0.984,"Balance and Zen - Music for Yoga, Relaxation, Renewal, Meditation, And Peace of Mind",0.432,215373.0,0.215,False,https://i.scdn.co/image/04cd6c14c72d3eafd0fde9fa74618b8971d4d4f9,0.884,9.0,0.259,-15.27,0.0,8.0,0.0427,114.005,3.0,0.131
https://open.spotify.com/track/0hnjeG5igNE8c0XOHJrEF9,0.382,"The Andean Music Instrumental, Vol. 2: Panpipes",0.634,243933.0,0.792,False,https://i.scdn.co/image/76ffc566a4512158f55861abd4781629789c936b,0.77,7.0,0.0795,-5.182,1.0,23.0,0.0349,91.018,4.0,0.604
https://open.spotify.com/track/37kILKuwi07ASFW3Ohf2Y6,0.13,"The Andean Music Instrumental, Vol. 2: Panpipes",0.641,126387.0,0.682,False,https://i.scdn.co/image/76ffc566a4512158f55861abd4781629789c936b,0.00444,7.0,0.18,-6.392,1.0,22.0,0.039,82.984,4.0,0.712
https://open.spotify.com/track/1MxOEqiBnpqXf6VXhGBJKs,0.899,Cobalt Blue,0.266,216133.0,0.315,False,https://i.scdn.co/image/17c5a34f30e742ab7ba79213be99e97ff90fa2e8,0.815,3.0,0.111,-20.133,0.0,7.0,0.0827,198.597,1.0,0.428
